item_id,order_id,product_id,quantity,unit_price,line_total
91875,48015,590,1,287.39,287.39
91876,48016,160,1,330.4,330.4
91877,48016,439,1,179.17,179.17
91878,48016,370,1,88.26,88.26
91879,48016,945,1,188.78,188.78
91880,48018,84,1,249.57,249.57
91881,48019,235,1,460.16,460.16
91882,48019,506,1,35.39,35.39
91883,48019,211,1,249.7,249.7
91884,48020,4,2,478.02,956.04
91885,48020,399,1,306.67,306.67
91886,48020,426,1,216.0,216.0
91887,48021,26,1,368.54,368.54
91888,48021,216,1,290.87,290.87
91889,48021,122,1,279.74,279.74
91890,48022,574,1,480.72,480.72
91891,48022,399,2,450.61,901.22
91892,48022,910,1,379.34,379.34
91893,48023,880,2,200.55,401.1
91894,48023,408,1,48.85,48.85
91895,48024,650,1,222.55,222.55
91896,48024,411,1,418.92,418.92
91897,48025,704,2,330.86,661.72
91898,48025,537,1,404.47,404.47
91899,48026,42,1,414.82,414.82
91900,48026,719,1,377.07,377.07
91901,48026,125,1,20.78,20.78
91902,48026,923,1,394.07,394.07
91903,48027,237,3,229.91,689.73
91904,48028,239,1,340.64,340.64
91905,48028,90,2,456.32,912.64
91906,48028,556,1,24.53,24.53
91907,48028,364,1,474.43,474.43
91908,48030,403,1,398.82,398.82
91909,48030,982,1,238.47,238.47
91910,48030,585,1,471.04,471.04
91911,48030,463,1,60.9,60.9
91912,48031,402,1,415.22,415.22
91913,48031,357,1,229.09,229.09
91914,48031,612,3,36.76,110.28
91915,48032,368,2,408.85,817.7
91916,48032,228,1,62.69,62.69
91917,48032,408,1,278.24,278.24
91918,48033,42,1,377.76,377.76
91919,48033,845,2,56.13,112.26
91920,48033,235,1,486.66,486.66
91921,48033,837,1,252.06,252.06
91922,48034,812,1,143.46,143.46
91923,48035,902,2,403.51,807.02
91924,48035,361,3,492.03,1476.09
91925,48036,52,1,154.15,154.15
91926,48037,85,1,368.72,368.72
91927,48038,61,1,35.74,35.74
91928,48038,493,2,467.05,934.1
91929,48038,497,1,278.22,278.22
91930,48039,49,1,111.79,111.79
91931,48039,236,1,381.56,381.56
91932,48039,301,2,186.67,373.34
91933,48039,349,1,232.96,232.96
91934,48039,944,2,435.97,871.94
91935,48040,532,3,348.12,1044.36
91936,48041,381,1,79.69,79.69
91937,48042,922,1,441.69,441.69
91938,48042,747,1,430.33,430.33
91939,48042,891,1,216.63,216.63
91940,48043,685,1,257.09,257.09
91941,48044,231,1,153.32,153.32
91942,48044,583,2,480.0,960.0
91943,48044,362,1,136.9,136.9
91944,48045,30,2,94.51,189.02
91945,48045,270,1,422.78,422.78
91946,48045,209,1,445.83,445.83
91947,48046,119,1,382.45,382.45
91948,48046,87,2,251.73,503.46
91949,48047,226,2,163.53,327.06
91950,48048,472,3,332.65,997.95
91951,48048,456,2,34.35,68.7
91952,48049,232,1,246.76,246.76
91953,48049,272,1,399.11,399.11
91954,48050,291,1,10.42,10.42
91955,48051,541,1,154.49,154.49
91956,48051,634,2,299.99,599.98
91957,48051,457,1,370.27,370.27
91958,48052,181,1,338.01,338.01
91959,48053,934,1,194.69,194.69
91960,48053,88,1,497.31,497.31
91961,48053,20,1,244.77,244.77
91962,48054,233,1,188.74,188.74
91963,48055,747,1,436.62,436.62
91964,48055,781,1,170.29,170.29
91965,48056,15,1,246.23,246.23
91966,48056,56,1,325.48,325.48
91967,48057,80,1,256.51,256.51
91968,48058,675,1,477.05,477.05
91969,48058,248,1,398.84,398.84
91970,48059,501,1,415.09,415.09
91971,48060,874,1,112.87,112.87
91972,48060,778,1,257.02,257.02
91973,48061,875,2,286.35,572.7
91974,48061,504,2,89.48,178.96
91975,48061,346,1,428.46,428.46
91976,48062,384,1,33.96,33.96
91977,48063,113,1,200.59,200.59
91978,48063,129,1,37.28,37.28
91979,48063,839,1,463.56,463.56
91980,48063,527,1,346.7,346.7
91981,48064,5,1,440.95,440.95
91982,48065,253,1,263.71,263.71
91983,48066,824,1,488.86,488.86
91984,48067,189,1,230.33,230.33
91985,48067,184,1,339.1,339.1
91986,48068,165,1,88.89,88.89
91987,48068,28,1,294.61,294.61
91988,48068,930,1,429.7,429.7
91989,48069,996,2,310.89,621.78
91990,48069,431,2,378.37,756.74
91991,48069,716,1,312.01,312.01
91992,48070,984,2,282.54,565.08
91993,48070,259,1,119.58,119.58
91994,48071,155,2,329.67,659.34
91995,48071,943,2,26.76,53.52
91996,48072,844,2,66.34,132.68
91997,48073,339,1,192.63,192.63
91998,48073,637,1,65.3,65.3
91999,48074,89,1,402.7,402.7
92000,48075,685,1,121.53,121.53
92001,48076,119,1,218.08,218.08
92002,48077,908,1,367.6,367.6
92003,48078,79,1,181.54,181.54
92004,48079,793,1,470.49,470.49
92005,48080,917,1,145.87,145.87
92006,48080,513,1,177.52,177.52
92007,48081,997,1,471.76,471.76
92008,48082,142,4,249.14,996.56
92009,48083,43,1,221.41,221.41
92010,48084,914,1,13.23,13.23
92011,48084,514,1,97.58,97.58
92012,48085,447,1,45.08,45.08
92013,48087,742,2,259.62,519.24
92014,48087,434,1,186.21,186.21
92015,48088,735,2,219.93,439.86
92016,48088,351,1,468.83,468.83
92017,48088,728,4,210.66,842.64
92018,48089,578,1,373.76,373.76
92019,48089,655,1,384.95,384.95
92020,48089,167,1,69.21,69.21
92021,48090,332,1,166.02,166.02
92022,48091,999,2,325.76,651.52
92023,48091,705,2,123.9,247.8
92024,48092,213,1,46.49,46.49
92025,48092,819,1,426.57,426.57
92026,48092,362,1,430.39,430.39
92027,48092,518,1,135.34,135.34
92028,48093,166,1,490.6,490.6
92029,48093,500,2,394.67,789.34
92030,48094,187,1,239.85,239.85
92031,48094,557,3,111.86,335.58
92032,48095,303,2,69.38,138.76
92033,48095,915,1,413.95,413.95
92034,48096,851,1,356.22,356.22
92035,48096,421,1,291.34,291.34
92036,48096,124,2,62.96,125.92
92037,48096,93,2,328.76,657.52
92038,48096,864,1,422.37,422.37
92039,48097,989,2,440.05,880.1
92040,48098,811,1,420.22,420.22
92041,48098,978,1,183.94,183.94
92042,48098,228,1,479.5,479.5
92043,48100,950,1,309.04,309.04
92044,48101,162,2,202.33,404.66
92045,48101,44,1,431.2,431.2
92046,48101,910,2,457.72,915.44
92047,48102,952,1,356.65,356.65
92048,48102,56,2,269.49,538.98
92049,48103,514,1,479.27,479.27
92050,48105,629,3,482.21,1446.63
92051,48105,996,2,301.96,603.92
92052,48105,421,1,186.34,186.34
92053,48106,232,1,392.64,392.64
92054,48106,753,1,287.73,287.73
92055,48107,106,1,350.88,350.88
92056,48108,526,2,260.6,521.2
92057,48108,114,1,421.06,421.06
92058,48108,62,1,116.1,116.1
92059,48109,256,3,347.33,1041.99
92060,48109,958,1,31.09,31.09
92061,48109,100,1,475.64,475.64
92062,48110,313,3,110.75,332.25
92063,48110,949,1,228.43,228.43
92064,48110,20,1,341.89,341.89
92065,48111,891,2,442.31,884.62
92066,48112,259,1,325.81,325.81
92067,48113,552,1,439.22,439.22
92068,48113,735,1,364.88,364.88
92069,48114,895,1,321.44,321.44
92070,48116,268,2,294.98,589.96
92071,48116,612,1,12.04,12.04
92072,48116,50,1,343.97,343.97
92073,48116,798,2,252.46,504.92
92074,48116,740,1,367.65,367.65
92075,48117,28,1,244.48,244.48
92076,48117,90,1,84.19,84.19
92077,48117,595,2,233.73,467.46
92078,48117,157,4,313.46,1253.84
92079,48118,95,1,153.93,153.93
92080,48119,868,2,145.48,290.96
92081,48119,878,3,305.92,917.76
92082,48120,137,1,267.58,267.58
92083,48121,775,1,255.84,255.84
92084,48122,923,1,391.19,391.19
92085,48123,538,1,499.71,499.71
92086,48123,975,2,204.45,408.9
92087,48124,179,1,29.62,29.62
92088,48125,533,3,362.85,1088.55
92089,48125,202,1,48.27,48.27
92090,48125,952,2,331.68,663.36
92091,48125,668,1,74.35,74.35
92092,48126,657,1,345.59,345.59
92093,48126,487,1,131.58,131.58
92094,48127,846,4,126.63,506.52
92095,48127,775,1,481.64,481.64
92096,48127,671,1,437.24,437.24
92097,48128,420,3,293.41,880.23
92098,48128,283,1,242.56,242.56
92099,48129,210,2,156.0,312.0
92100,48130,298,3,163.07,489.21
92101,48131,834,2,471.66,943.32
92102,48131,749,1,384.62,384.62
92103,48132,243,1,125.94,125.94
92104,48133,363,1,487.16,487.16
92105,48133,525,2,237.31,474.62
92106,48133,958,2,240.15,480.3
92107,48133,344,1,273.26,273.26
92108,48134,889,1,103.29,103.29
92109,48135,153,3,477.54,1432.62
92110,48135,183,1,365.45,365.45
92111,48136,63,2,42.21,84.42
92112,48137,823,1,494.91,494.91
92113,48139,451,4,443.43,1773.72
92114,48140,763,2,431.18,862.36
92115,48140,486,1,240.85,240.85
92116,48141,581,2,158.93,317.86
92117,48142,380,1,188.57,188.57
92118,48143,695,1,251.34,251.34
92119,48144,229,1,265.5,265.5
92120,48144,920,1,56.31,56.31
92121,48145,246,1,478.65,478.65
92122,48146,39,1,158.62,158.62
92123,48146,560,2,42.74,85.48
92124,48146,425,1,297.83,297.83
92125,48146,110,1,162.5,162.5
92126,48148,975,1,461.27,461.27
92127,48148,545,1,30.23,30.23
92128,48149,441,1,136.15,136.15
92129,48149,84,1,363.82,363.82
92130,48149,791,1,24.66,24.66
92131,48149,374,2,31.1,62.2
92132,48149,80,3,174.94,524.82
92133,48150,861,1,187.52,187.52
92134,48150,755,1,210.95,210.95
92135,48150,229,1,194.03,194.03
92136,48150,94,3,457.64,1372.92
92137,48151,513,2,399.91,799.82
92138,48151,260,1,182.42,182.42
92139,48151,517,1,187.1,187.1
92140,48151,986,1,82.09,82.09
92141,48152,339,1,428.01,428.01
92142,48152,740,1,299.12,299.12
92143,48153,293,1,192.51,192.51
92144,48153,150,2,254.68,509.36
92145,48153,263,1,26.06,26.06
92146,48154,212,1,462.67,462.67
92147,48154,31,2,421.51,843.02
92148,48154,936,4,347.13,1388.52
92149,48156,590,3,215.58,646.74
92150,48156,907,3,205.31,615.93
92151,48156,533,1,471.51,471.51
92152,48157,493,1,29.0,29.0
92153,48158,681,1,21.05,21.05
92154,48158,673,2,151.24,302.48
92155,48158,43,1,374.58,374.58
92156,48159,956,1,241.9,241.9
92157,48160,250,2,344.09,688.18
92158,48160,853,2,262.5,525.0
92159,48161,83,1,484.27,484.27
92160,48161,885,1,259.93,259.93
92161,48161,481,1,460.81,460.81
92162,48162,576,2,173.62,347.24
92163,48163,149,1,484.13,484.13
92164,48163,810,1,218.35,218.35
92165,48164,752,1,290.0,290.0
92166,48164,388,1,165.2,165.2
92167,48164,61,1,313.69,313.69
92168,48165,757,1,80.5,80.5
92169,48165,617,1,282.63,282.63
92170,48167,676,1,16.87,16.87
92171,48167,179,2,400.81,801.62
92172,48167,730,1,394.33,394.33
92173,48168,569,1,345.13,345.13
92174,48169,64,1,101.34,101.34
92175,48169,356,1,257.07,257.07
92176,48170,201,1,236.98,236.98
92177,48170,775,1,137.31,137.31
92178,48170,251,1,12.17,12.17
92179,48171,802,1,206.93,206.93
92180,48171,631,1,410.51,410.51
92181,48172,552,3,12.14,36.42
92182,48172,540,2,118.24,236.48
92183,48173,537,1,290.78,290.78
92184,48174,264,4,127.67,510.68
92185,48174,164,2,124.67,249.34
92186,48174,298,1,109.95,109.95
92187,48174,826,2,86.42,172.84
92188,48175,505,1,160.63,160.63
92189,48176,425,3,371.71,1115.13
92190,48176,288,2,292.45,584.9
92191,48177,632,1,248.99,248.99
92192,48178,157,1,59.61,59.61
92193,48178,74,1,479.98,479.98
92194,48178,987,2,109.36,218.72
92195,48179,217,1,218.31,218.31
92196,48179,862,2,59.3,118.6
92197,48179,950,1,332.19,332.19
92198,48180,399,1,188.38,188.38
92199,48181,359,1,119.53,119.53
92200,48181,152,1,232.82,232.82
92201,48181,553,1,244.23,244.23
92202,48183,264,2,101.82,203.64
92203,48183,361,2,396.99,793.98
92204,48183,517,1,106.67,106.67
92205,48183,791,1,232.61,232.61
92206,48184,303,1,198.13,198.13
92207,48185,26,1,254.87,254.87
92208,48186,857,1,317.21,317.21
92209,48186,698,1,292.85,292.85
92210,48186,960,1,301.03,301.03
92211,48187,394,1,385.63,385.63
92212,48187,694,2,212.04,424.08
92213,48188,11,2,135.95,271.9
92214,48188,347,1,328.78,328.78
92215,48188,714,1,254.92,254.92
92216,48189,65,2,318.23,636.46
92217,48189,799,1,293.1,293.1
92218,48189,792,1,45.24,45.24
92219,48190,365,1,21.45,21.45
92220,48191,785,1,76.31,76.31
92221,48192,996,2,94.94,189.88
92222,48192,742,2,51.77,103.54
92223,48193,525,2,415.18,830.36
92224,48193,53,1,321.73,321.73
92225,48194,94,1,49.05,49.05
92226,48195,265,1,398.02,398.02
92227,48195,962,1,35.97,35.97
92228,48196,395,1,58.72,58.72
92229,48196,469,2,153.23,306.46
92230,48196,198,1,166.75,166.75
92231,48197,867,1,250.11,250.11
92232,48198,36,2,329.4,658.8
92233,48198,299,1,430.8,430.8
92234,48199,797,2,421.69,843.38
92235,48199,370,1,325.11,325.11
92236,48200,996,1,177.28,177.28
92237,48200,703,1,430.38,430.38
92238,48200,813,1,319.46,319.46
92239,48201,871,1,324.07,324.07
92240,48201,725,2,202.11,404.22
92241,48201,570,1,187.36,187.36
92242,48202,927,1,204.83,204.83
92243,48202,563,1,485.11,485.11
92244,48202,231,1,400.13,400.13
92245,48203,425,4,350.26,1401.04
92246,48204,519,2,335.87,671.74
92247,48205,541,3,192.16,576.48
92248,48206,105,2,236.03,472.06
92249,48206,376,1,401.67,401.67
92250,48207,558,1,179.68,179.68
92251,48207,855,1,349.96,349.96
92252,48208,869,1,329.07,329.07
92253,48208,636,1,60.9,60.9
92254,48209,333,3,299.4,898.2
92255,48209,786,1,213.1,213.1
92256,48210,524,1,346.15,346.15
92257,48210,901,1,390.36,390.36
92258,48210,882,2,345.83,691.66
92259,48211,716,1,87.48,87.48
92260,48212,873,1,81.57,81.57
92261,48212,746,4,116.18,464.72
92262,48212,783,2,487.87,975.74
92263,48213,70,1,369.97,369.97
92264,48213,992,3,322.66,967.98
92265,48214,768,1,271.67,271.67
92266,48215,434,3,318.6,955.8
92267,48216,17,1,81.67,81.67
92268,48216,465,1,12.75,12.75
92269,48217,610,1,159.59,159.59
92270,48217,622,2,192.23,384.46
92271,48218,824,1,433.72,433.72
92272,48218,702,2,401.81,803.62
92273,48219,66,2,85.32,170.64
92274,48219,163,1,475.66,475.66
92275,48219,703,1,216.06,216.06
92276,48220,33,1,54.98,54.98
92277,48221,747,2,351.28,702.56
92278,48222,133,3,498.27,1494.81
92279,48222,718,1,396.55,396.55
92280,48222,908,1,293.91,293.91
92281,48222,904,2,51.74,103.48
92282,48223,357,1,479.25,479.25
92283,48223,855,1,68.3,68.3
92284,48224,899,1,429.75,429.75
92285,48224,119,1,426.07,426.07
92286,48224,760,1,205.41,205.41
92287,48225,165,1,109.76,109.76
92288,48226,417,1,231.22,231.22
92289,48227,116,3,321.68,965.04
92290,48228,357,1,375.61,375.61
92291,48229,107,2,412.87,825.74
92292,48229,249,4,436.52,1746.08
92293,48230,319,1,159.89,159.89
92294,48230,52,2,295.93,591.86
92295,48231,257,1,96.33,96.33
92296,48231,41,1,53.69,53.69
92297,48231,906,2,205.54,411.08
92298,48232,34,2,487.53,975.06
92299,48232,566,1,492.15,492.15
92300,48232,744,1,152.78,152.78
92301,48232,883,1,238.59,238.59
92302,48233,519,2,260.62,521.24
92303,48233,842,1,160.26,160.26
92304,48234,233,1,251.62,251.62
92305,48235,618,1,71.07,71.07
92306,48236,976,2,271.91,543.82
92307,48237,720,2,391.75,783.5
92308,48237,138,1,235.07,235.07
92309,48238,936,3,225.16,675.48
92310,48239,314,2,271.55,543.1
92311,48239,48,1,123.33,123.33
92312,48239,153,2,95.17,190.34
92313,48239,162,1,381.72,381.72
92314,48240,809,2,464.81,929.62
92315,48240,805,1,106.05,106.05
92316,48240,307,3,433.37,1300.11
92317,48241,146,1,196.51,196.51
92318,48241,544,1,62.88,62.88
92319,48242,181,1,261.81,261.81
92320,48242,353,1,240.29,240.29
92321,48242,583,1,68.43,68.43
92322,48243,136,1,247.82,247.82
92323,48243,272,1,348.39,348.39
92324,48244,49,1,421.09,421.09
92325,48245,41,1,344.78,344.78
92326,48246,738,2,191.38,382.76
92327,48246,993,2,401.35,802.7
92328,48246,404,1,284.51,284.51
92329,48246,946,1,251.47,251.47
92330,48246,283,1,19.95,19.95
92331,48248,845,3,140.98,422.94
92332,48249,147,1,261.36,261.36
92333,48249,678,2,309.5,619.0
92334,48251,318,1,202.73,202.73
92335,48251,420,1,314.53,314.53
92336,48251,755,1,304.69,304.69
92337,48252,513,1,250.03,250.03
92338,48252,804,1,297.41,297.41
92339,48252,423,1,24.05,24.05
92340,48252,50,1,230.57,230.57
92341,48253,569,1,460.24,460.24
92342,48253,101,1,466.42,466.42
92343,48254,625,1,141.76,141.76
92344,48254,115,3,159.4,478.2
92345,48255,264,1,242.11,242.11
92346,48256,596,3,16.94,50.82
92347,48257,34,2,126.33,252.66
92348,48257,895,1,67.05,67.05
92349,48257,52,1,186.37,186.37
92350,48257,530,1,406.12,406.12
92351,48258,883,3,99.27,297.81
92352,48258,315,1,434.6,434.6
92353,48258,706,2,303.73,607.46
92354,48258,9,1,108.48,108.48
92355,48258,957,2,69.04,138.08
92356,48259,567,1,126.76,126.76
92357,48259,226,1,412.13,412.13
92358,48259,95,1,354.38,354.38
92359,48260,412,1,365.94,365.94
92360,48260,399,1,139.88,139.88
92361,48260,28,1,386.59,386.59
92362,48261,976,1,204.47,204.47
92363,48262,815,1,41.28,41.28
92364,48262,951,1,188.1,188.1
92365,48262,448,1,65.38,65.38
92366,48263,876,1,156.62,156.62
92367,48263,205,1,199.12,199.12
92368,48263,707,3,300.43,901.29
92369,48264,487,1,431.85,431.85
92370,48264,567,1,418.71,418.71
92371,48264,230,1,364.9,364.9
92372,48266,53,1,337.13,337.13
92373,48267,297,2,395.02,790.04
92374,48267,825,1,468.68,468.68
92375,48267,442,2,306.27,612.54
92376,48268,550,1,151.99,151.99
92377,48269,97,1,283.64,283.64
92378,48269,779,1,436.95,436.95
92379,48270,685,2,189.66,379.32
92380,48271,27,1,104.56,104.56
92381,48271,289,1,172.17,172.17
92382,48272,867,1,175.42,175.42
92383,48273,988,1,101.98,101.98
92384,48273,993,1,246.42,246.42
92385,48274,206,1,141.5,141.5
92386,48274,417,1,245.66,245.66
92387,48276,21,1,151.0,151.0
92388,48276,733,1,336.74,336.74
92389,48277,505,1,156.26,156.26
92390,48278,923,1,188.77,188.77
92391,48278,979,1,408.93,408.93
92392,48279,799,1,467.9,467.9
92393,48279,304,1,311.8,311.8
92394,48281,631,1,454.89,454.89
92395,48282,939,2,464.45,928.9
92396,48282,582,1,80.25,80.25
92397,48283,106,2,106.93,213.86
92398,48284,143,1,106.82,106.82
92399,48285,399,1,399.2,399.2
92400,48285,409,1,255.64,255.64
92401,48286,542,1,324.93,324.93
92402,48286,695,4,234.52,938.08
92403,48286,433,1,342.87,342.87
92404,48287,783,2,350.78,701.56
92405,48287,424,1,52.38,52.38
92406,48288,988,1,274.61,274.61
92407,48288,745,1,43.66,43.66
92408,48289,411,1,348.1,348.1
92409,48289,164,1,75.82,75.82
92410,48289,13,2,456.47,912.94
92411,48290,279,1,499.8,499.8
92412,48290,229,1,260.93,260.93
92413,48290,657,2,259.5,519.0
92414,48291,905,1,157.15,157.15
92415,48291,262,1,43.59,43.59
92416,48293,602,2,439.12,878.24
92417,48293,682,1,395.44,395.44
92418,48293,166,1,188.95,188.95
92419,48294,536,1,470.92,470.92
92420,48294,528,2,467.37,934.74
92421,48295,936,1,175.84,175.84
92422,48295,242,2,265.56,531.12
92423,48295,179,1,179.13,179.13
92424,48295,297,1,37.95,37.95
92425,48296,70,1,102.25,102.25
92426,48296,237,1,112.11,112.11
92427,48297,344,3,350.16,1050.48
92428,48298,461,2,316.17,632.34
92429,48300,284,1,133.99,133.99
92430,48300,84,1,217.95,217.95
92431,48300,181,1,150.63,150.63
92432,48300,356,1,183.61,183.61
92433,48301,82,1,469.03,469.03
92434,48301,408,1,353.34,353.34
92435,48301,352,1,495.06,495.06
92436,48302,679,1,107.01,107.01
92437,48302,446,1,397.31,397.31
92438,48303,846,2,140.42,280.84
92439,48303,421,1,196.21,196.21
92440,48303,527,2,326.08,652.16
92441,48304,365,1,231.88,231.88
92442,48304,908,1,189.49,189.49
92443,48305,42,2,24.78,49.56
92444,48305,768,3,345.47,1036.41
92445,48306,559,1,207.72,207.72
92446,48307,855,2,240.65,481.3
92447,48307,752,2,339.51,679.02
92448,48308,135,2,318.62,637.24
92449,48308,886,1,332.39,332.39
92450,48309,793,1,463.43,463.43
92451,48309,844,1,396.82,396.82
92452,48309,715,1,402.76,402.76
92453,48309,681,2,410.53,821.06
92454,48309,500,1,295.05,295.05
92455,48310,170,1,159.0,159.0
92456,48310,314,1,188.21,188.21
92457,48311,958,1,455.24,455.24
92458,48312,998,1,370.27,370.27
92459,48313,133,2,488.35,976.7
92460,48313,151,3,493.35,1480.05
92461,48314,160,1,479.88,479.88
92462,48314,805,1,67.68,67.68
92463,48315,490,1,456.28,456.28
92464,48316,274,1,242.96,242.96
92465,48317,596,1,123.36,123.36
92466,48317,543,3,90.84,272.52
92467,48318,744,1,24.33,24.33
92468,48318,819,4,296.89,1187.56
92469,48318,435,1,22.07,22.07
92470,48319,410,1,438.96,438.96
92471,48320,195,2,272.22,544.44
92472,48320,78,2,285.77,571.54
92473,48320,689,3,409.6,1228.8
92474,48322,523,1,289.88,289.88
92475,48322,522,1,30.99,30.99
92476,48322,821,1,461.29,461.29
92477,48323,637,1,72.06,72.06
92478,48323,451,1,276.52,276.52
92479,48323,73,1,399.99,399.99
92480,48324,958,1,286.59,286.59
92481,48324,835,2,271.04,542.08
92482,48324,640,1,174.63,174.63
92483,48324,15,1,29.03,29.03
92484,48324,431,1,361.79,361.79
92485,48325,750,1,370.09,370.09
92486,48325,394,1,331.46,331.46
92487,48325,509,1,60.4,60.4
92488,48326,628,1,494.81,494.81
92489,48327,497,1,283.93,283.93
92490,48327,834,1,310.97,310.97
92491,48328,826,1,315.07,315.07
92492,48328,519,2,392.98,785.96
92493,48328,380,2,54.05,108.1
92494,48329,432,1,243.9,243.9
92495,48330,500,2,247.24,494.48
92496,48330,196,1,186.74,186.74
92497,48330,724,1,349.09,349.09
92498,48332,286,3,115.16,345.48
92499,48332,470,1,326.74,326.74
92500,48332,944,1,328.56,328.56
92501,48333,746,1,136.57,136.57
92502,48333,380,1,270.73,270.73
92503,48333,863,1,385.84,385.84
92504,48334,906,3,245.26,735.78
92505,48334,619,1,478.51,478.51
92506,48335,403,1,481.81,481.81
92507,48336,48,2,260.87,521.74
92508,48336,779,2,22.05,44.1
92509,48336,54,2,222.16,444.32
92510,48336,612,2,67.15,134.3
92511,48337,960,1,162.0,162.0
92512,48337,285,2,260.8,521.6
92513,48338,905,2,268.86,537.72
92514,48340,716,2,126.13,252.26
92515,48341,150,2,328.09,656.18
92516,48341,550,1,157.53,157.53
92517,48342,429,1,253.66,253.66
92518,48342,744,2,238.06,476.12
92519,48343,70,1,95.73,95.73
92520,48343,664,2,486.45,972.9
92521,48343,801,1,249.57,249.57
92522,48344,829,1,469.75,469.75
92523,48344,727,1,494.84,494.84
92524,48345,150,1,303.74,303.74
92525,48345,66,2,92.85,185.7
92526,48346,620,1,467.51,467.51
92527,48347,576,2,255.61,511.22
92528,48348,504,1,371.16,371.16
92529,48349,495,1,289.05,289.05
92530,48350,386,2,496.64,993.28
92531,48350,831,1,67.73,67.73
92532,48351,194,3,175.61,526.83
92533,48351,439,1,222.53,222.53
92534,48352,570,1,169.1,169.1
92535,48352,241,1,465.09,465.09
92536,48353,801,1,242.1,242.1
92537,48354,854,1,457.68,457.68
92538,48354,996,1,228.42,228.42
92539,48354,654,2,43.69,87.38
92540,48354,85,1,497.08,497.08
92541,48355,51,3,188.59,565.77
92542,48355,782,2,472.96,945.92
92543,48356,11,1,38.17,38.17
92544,48357,735,1,261.66,261.66
92545,48358,408,1,430.83,430.83
92546,48359,1,1,168.37,168.37
92547,48359,500,2,49.84,99.68
92548,48359,969,1,125.19,125.19
92549,48361,467,1,427.87,427.87
92550,48361,521,2,490.97,981.94
92551,48361,110,1,418.53,418.53
92552,48361,642,1,294.02,294.02
92553,48363,721,1,100.71,100.71
92554,48363,457,1,495.93,495.93
92555,48364,145,1,41.32,41.32
92556,48365,553,2,245.5,491.0
92557,48365,343,1,217.25,217.25
92558,48366,71,1,64.57,64.57
92559,48367,928,2,268.54,537.08
92560,48367,933,3,409.92,1229.76
92561,48367,506,1,172.01,172.01
92562,48368,278,1,271.91,271.91
92563,48368,157,1,84.97,84.97
92564,48369,511,1,223.12,223.12
92565,48369,67,1,303.37,303.37
92566,48369,479,1,192.41,192.41
92567,48370,477,1,25.73,25.73
92568,48371,831,1,42.63,42.63
92569,48372,580,3,250.5,751.5
92570,48372,613,1,397.75,397.75
92571,48372,679,2,393.76,787.52
92572,48373,416,1,411.76,411.76
92573,48373,936,4,320.18,1280.72
92574,48374,361,1,101.47,101.47
92575,48374,89,1,331.43,331.43
92576,48374,472,1,446.28,446.28
92577,48375,977,1,327.19,327.19
92578,48376,607,1,50.32,50.32
92579,48376,674,1,79.18,79.18
92580,48376,962,2,63.62,127.24
92581,48376,22,3,402.7,1208.1
92582,48376,198,2,405.9,811.8
92583,48377,766,2,254.52,509.04
92584,48378,659,1,189.36,189.36
92585,48378,713,1,250.63,250.63
92586,48378,999,2,496.69,993.38
92587,48379,162,1,277.87,277.87
92588,48380,405,1,264.9,264.9
92589,48380,653,1,403.34,403.34
92590,48381,254,1,461.91,461.91
92591,48381,140,2,105.38,210.76
92592,48382,422,1,46.93,46.93
92593,48383,618,2,408.55,817.1
92594,48383,714,1,485.14,485.14
92595,48383,7,3,360.28,1080.84
92596,48384,367,2,367.87,735.74
92597,48385,560,1,216.27,216.27
92598,48385,913,2,109.2,218.4
92599,48386,48,1,260.44,260.44
92600,48387,404,3,123.37,370.11
92601,48388,764,1,73.64,73.64
92602,48388,657,1,19.04,19.04
92603,48389,490,1,58.66,58.66
92604,48389,536,1,453.89,453.89
92605,48390,298,1,449.63,449.63
92606,48390,812,2,177.28,354.56
92607,48391,65,1,184.06,184.06
92608,48392,660,1,104.81,104.81
92609,48392,861,2,381.06,762.12
92610,48393,734,1,489.43,489.43
92611,48393,79,2,354.64,709.28
92612,48394,886,1,449.25,449.25
92613,48394,974,2,443.09,886.18
92614,48394,110,1,329.46,329.46
92615,48395,862,1,192.95,192.95
92616,48395,848,1,166.11,166.11
92617,48396,142,1,402.87,402.87
92618,48396,203,2,148.64,297.28
92619,48397,936,1,244.28,244.28
92620,48398,57,1,391.85,391.85
92621,48398,714,3,462.88,1388.64
92622,48398,618,2,144.0,288.0
92623,48398,61,1,443.09,443.09
92624,48398,864,1,118.51,118.51
92625,48399,65,1,201.1,201.1
92626,48400,759,4,40.49,161.96
92627,48401,793,1,95.87,95.87
92628,48402,451,2,109.5,219.0
92629,48402,645,1,304.31,304.31
92630,48403,952,1,196.64,196.64
92631,48403,282,1,78.29,78.29
92632,48403,808,1,332.51,332.51
92633,48404,132,1,368.52,368.52
92634,48405,227,1,257.2,257.2
92635,48405,317,2,38.79,77.58
92636,48405,984,1,387.84,387.84
92637,48407,28,2,64.08,128.16
92638,48407,924,1,465.81,465.81
92639,48407,687,1,28.8,28.8
92640,48408,495,2,188.56,377.12
92641,48408,724,1,50.85,50.85
92642,48409,585,1,350.6,350.6
92643,48410,704,1,454.38,454.38
92644,48411,466,1,91.36,91.36
92645,48411,457,2,105.25,210.5
92646,48411,621,1,35.68,35.68
92647,48412,352,3,357.7,1073.1
92648,48413,291,1,304.06,304.06
