transaction_id,customer_id,amount,transaction_date,merchant_category,transaction_type,location,is_fraud
TXN04491,CUST007,292.56,2024-03-01 11:26:52,CLOTHING,DEBIT,FLORIDA,0
TXN04492,CUST022,1923.32,2024-02-06 08:57:02,JEWELRY,DEBIT,WASHINGTON,0
TXN04493,CUST041,38.21,2024-02-10 15:26:40,COFFEE_SHOP,DEBIT,CALIFORNIA,0
TXN04494,CUST023,392.75,2024-03-10 08:37:49,PHARMACY,DEBIT,HAWAII,1
TXN04495,CUST028,66.69,2024-03-05 14:50:24,RESTAURANT,CREDIT,CALIFORNIA,0
TXN04496,CUST003,178.39,2024-02-24 11:55:09,HOTEL,CREDIT,MICHIGAN,0
TXN04497,CUST082,80.59,2024-03-17 11:03:15,PHARMACY,CREDIT,MICHIGAN,0
TXN04498,CUST029,708.98,2024-01-01 08:12:05,ONLINE,DEBIT,COLORADO,0
TXN04499,CUST073,156.78,2024-01-29 18:10:46,RESTAURANT,DEBIT,MICHIGAN,1
TXN04500,CUST141,115.55,2024-02-23 18:17:26,GAS_STATION,DEBIT,HAWAII,0
TXN04501,CUST038,358.82,2024-02-23 20:18:45,CLOTHING,DEBIT,ILLINOIS,0
TXN04502,CUST015,27.07,2024-01-22 13:43:08,GAS_STATION,CREDIT,HAWAII,0
TXN04503,CUST038,433.47,2024-03-22 17:22:15,ATM,DEBIT,MICHIGAN,0
TXN04504,CUST036,692.96,2024-03-16 10:21:11,ONLINE,DEBIT,UNKNOWN,0
TXN04505,CUST011,712.54,2024-01-13 08:51:35,ELECTRONICS,DEBIT,CALIFORNIA,0
TXN04506,CUST016,1314.8,2024-01-19 11:42:48,ELECTRONICS,DEBIT,MICHIGAN,0
TXN04507,CUST009,67.78,2024-01-25 14:53:52,RESTAURANT,DEBIT,NEW_YORK,0
TXN04508,CUST188,150.74,2024-02-24 13:34:16,HOTEL,DEBIT,OREGON,0
TXN04509,CUST016,1089.3,2024-01-30 22:37:41,JEWELRY,DEBIT,MICHIGAN,0
TXN04510,CUST042,618.69,2024-01-09 13:03:54,ELECTRONICS,DEBIT,UTAH,0
TXN04511,CUST056,816.34,2024-03-27 22:19:52,ELECTRONICS,DEBIT,UNKNOWN,0
TXN04512,CUST039,356.09,2024-02-14 17:59:50,ATM,DEBIT,CALIFORNIA,0
TXN04513,CUST044,39.8,2024-01-20 15:41:06,PHARMACY,CREDIT,NEW_YORK,0
TXN04514,CUST025,17.13,2024-02-15 10:11:31,RESTAURANT,DEBIT,UNKNOWN,0
TXN04515,CUST015,89.85,2024-01-19 16:23:28,GAS_STATION,CREDIT,UNKNOWN,0
TXN04516,CUST009,29.1,2024-03-20 13:43:06,GAS_STATION,DEBIT,MICHIGAN,0
TXN04517,CUST143,66.59,2024-01-26 21:08:44,PHARMACY,CREDIT,ILLINOIS,0
TXN04518,CUST070,363.34,2024-03-01 15:53:53,ATM,CREDIT,UTAH,0
TXN04519,CUST041,289.86,2024-02-12 08:04:05,ATM,DEBIT,NEW_YORK,0
TXN04520,CUST028,161.72,2024-01-12 20:35:40,RESTAURANT,DEBIT,NEVADA,0
TXN04521,CUST035,22.53,2024-01-05 10:11:49,ATM,DEBIT,UNKNOWN,0
TXN04522,CUST035,199.92,2024-02-22 13:20:03,RESTAURANT,CREDIT,ARIZONA,0
TXN04523,CUST014,133.18,2024-01-05 19:51:36,GROCERY,DEBIT,ARIZONA,0
TXN04524,CUST139,112.96,2024-01-17 11:42:16,RESTAURANT,DEBIT,COLORADO,0
TXN04525,CUST048,282.02,2024-02-01 19:10:55,ATM,DEBIT,NEVADA,0
TXN04526,CUST025,48.46,2024-01-18 10:59:00,COFFEE_SHOP,DEBIT,ARIZONA,0
TXN04527,CUST182,515.96,2024-02-09 08:52:28,ELECTRONICS,DEBIT,UNKNOWN,0
TXN04528,CUST030,142.83,2024-02-15 09:55:32,GAS_STATION,CREDIT,TEXAS,0
TXN04529,CUST010,452.99,2024-02-01 15:48:19,ONLINE,DEBIT,MICHIGAN,0
TXN04530,CUST036,78.54,2024-03-30 12:31:38,RESTAURANT,CREDIT,FLORIDA,0
TXN04531,CUST036,1935.48,2024-02-07 13:40:25,JEWELRY,CREDIT,UTAH,0
TXN04532,CUST039,378.75,2024-02-04 10:30:42,CLOTHING,DEBIT,UTAH,0
TXN04533,CUST118,32.09,2024-03-19 17:31:17,GAS_STATION,CREDIT,FLORIDA,0
TXN04534,CUST018,154.88,2024-02-29 14:05:23,ATM,DEBIT,NEW_YORK,0
TXN04535,CUST042,55.72,2024-01-14 08:29:49,ATM,DEBIT,NEW_YORK,0
TXN04536,CUST014,96.25,2024-01-04 16:46:17,RESTAURANT,DEBIT,UTAH,0
TXN04537,CUST143,16.14,2024-03-10 21:06:47,COFFEE_SHOP,DEBIT,ARIZONA,0
TXN04538,CUST003,64.0,2024-02-27 20:35:59,GAS_STATION,CREDIT,MONTANA,0
TXN04539,CUST025,3262.7,2024-02-01 12:34:05,ONLINE,DEBIT,MONTANA,1
TXN04540,CUST079,50.69,2024-01-04 10:26:37,RESTAURANT,DEBIT,FLORIDA,0
TXN04541,CUST047,192.76,2024-01-21 22:56:58,ATM,DEBIT,COLORADO,0
TXN04542,CUST042,49.37,2024-03-11 16:23:15,CLOTHING,DEBIT,UNKNOWN,0
TXN04543,CUST134,1013.39,2024-03-29 13:27:34,ONLINE,DEBIT,TEXAS,1
TXN04544,CUST017,345.32,2024-02-07 19:04:34,PHARMACY,CREDIT,WASHINGTON,1
TXN04545,CUST015,26.75,2024-02-19 13:39:58,PHARMACY,DEBIT,COLORADO,0
TXN04546,CUST039,102.22,2024-03-26 18:43:32,GAS_STATION,DEBIT,CALIFORNIA,0
TXN04547,CUST044,580.18,2024-03-26 13:04:13,JEWELRY,DEBIT,ARIZONA,0
TXN04548,CUST037,140.53,2024-01-08 10:56:54,CLOTHING,CREDIT,ARIZONA,0
TXN04549,CUST141,34.71,2024-03-24 13:58:07,ONLINE,CREDIT,ARIZONA,0
TXN04550,CUST070,84.86,2024-01-07 11:14:05,GROCERY,DEBIT,UNKNOWN,0
TXN04551,CUST044,231.93,2024-02-14 13:49:54,CLOTHING,DEBIT,ARIZONA,0
TXN04552,CUST018,261.66,2024-01-07 12:34:22,CLOTHING,DEBIT,NEVADA,0
TXN04553,CUST020,385.69,2024-01-22 12:27:19,ATM,CREDIT,ARIZONA,0
TXN04554,CUST062,17.01,2024-01-07 09:15:23,COFFEE_SHOP,DEBIT,MICHIGAN,0
TXN04555,CUST036,373.88,2024-01-10 22:09:23,ATM,DEBIT,COLORADO,0
TXN04556,CUST048,329.71,2024-03-20 12:38:45,HOTEL,CREDIT,NEW_YORK,0
TXN04557,CUST115,1725.76,2024-01-01 20:45:49,JEWELRY,CREDIT,FLORIDA,0
TXN04558,CUST020,421.9,2024-03-17 17:00:31,CLOTHING,DEBIT,CALIFORNIA,1
TXN04559,CUST024,40.55,2024-01-04 10:51:26,COFFEE_SHOP,CREDIT,CALIFORNIA,0
TXN04560,CUST157,666.99,2024-01-17 20:13:07,ONLINE,DEBIT,UTAH,0
TXN04561,CUST026,12.43,2024-01-07 08:43:45,COFFEE_SHOP,CREDIT,NEW_YORK,0
TXN04562,CUST111,4964.81,2024-01-06 12:08:11,JEWELRY,DEBIT,TEXAS,1
TXN04563,CUST032,82.48,2024-01-08 09:13:40,GROCERY,CREDIT,ARIZONA,0
TXN04564,CUST040,378.9,2024-02-06 22:03:13,ONLINE,CREDIT,UTAH,0
TXN04565,CUST005,909.7,2024-02-13 08:59:44,ELECTRONICS,DEBIT,NEW_YORK,0
TXN04566,CUST032,642.2,2024-03-18 22:18:03,JEWELRY,DEBIT,FLORIDA,0
TXN04567,CUST032,96.65,2024-03-21 16:26:24,RESTAURANT,DEBIT,CALIFORNIA,0
TXN04568,CUST043,988.64,2024-03-25 20:42:36,ELECTRONICS,DEBIT,CALIFORNIA,0
TXN04569,CUST028,96.51,2024-01-07 21:01:09,PHARMACY,DEBIT,MONTANA,0
TXN04570,CUST044,1838.04,2024-03-02 08:09:04,JEWELRY,CREDIT,FLORIDA,1
TXN04571,CUST004,14.92,2024-01-01 20:29:28,PHARMACY,DEBIT,CALIFORNIA,0
TXN04572,CUST185,203.33,2024-03-25 18:35:08,HOTEL,DEBIT,NEW_YORK,0
TXN04573,CUST038,481.87,2024-01-19 14:51:46,ATM,DEBIT,CALIFORNIA,0
TXN04574,CUST027,7.62,2024-02-03 18:42:52,COFFEE_SHOP,DEBIT,WASHINGTON,0
TXN04575,CUST029,5836.67,2024-01-09 18:38:59,JEWELRY,CREDIT,HAWAII,1
TXN04576,CUST030,181.31,2024-02-23 13:23:09,RESTAURANT,DEBIT,FLORIDA,0
TXN04577,CUST031,1629.59,2024-02-17 14:40:24,JEWELRY,DEBIT,TEXAS,0
TXN04578,CUST049,127.39,2024-01-09 20:39:57,GAS_STATION,DEBIT,MONTANA,0
TXN04579,CUST025,4858.26,2024-03-22 22:06:06,ELECTRONICS,CREDIT,MONTANA,1
TXN04580,CUST023,379.0,2024-02-09 16:57:23,HOTEL,DEBIT,CALIFORNIA,0
TXN04581,CUST157,200.24,2024-01-06 17:58:53,HOTEL,DEBIT,CALIFORNIA,0
TXN04582,CUST003,70.2,2024-01-16 12:27:52,RESTAURANT,DEBIT,MICHIGAN,0
TXN04583,CUST008,9.87,2024-01-02 15:17:53,COFFEE_SHOP,DEBIT,HAWAII,0
TXN04584,CUST028,333.43,2024-02-08 11:03:05,GROCERY,DEBIT,COLORADO,0
TXN04585,CUST005,190.2,2024-02-25 17:50:24,GROCERY,DEBIT,FLORIDA,0
TXN04586,CUST138,118.2,2024-03-08 09:26:48,GAS_STATION,DEBIT,CALIFORNIA,0
TXN04587,CUST017,97.91,2024-02-07 17:03:43,CLOTHING,DEBIT,MONTANA,0
TXN04588,CUST050,305.0,2024-03-13 14:07:34,CLOTHING,DEBIT,NEW_YORK,0
TXN04589,CUST187,1148.24,2024-03-26 21:40:40,ELECTRONICS,DEBIT,WASHINGTON,0
TXN04590,CUST044,86.3,2024-01-04 15:36:29,RESTAURANT,CREDIT,MICHIGAN,0
TXN04591,CUST024,35.01,2024-03-12 12:38:07,GROCERY,DEBIT,MONTANA,0
TXN04592,CUST029,244.81,2024-03-23 13:13:40,CLOTHING,CREDIT,TEXAS,0
TXN04593,CUST033,46.58,2024-02-09 12:15:57,GAS_STATION,CREDIT,TEXAS,0
TXN04594,CUST095,140.6,2024-03-08 20:54:35,HOTEL,DEBIT,MICHIGAN,0
TXN04595,CUST032,762.02,2024-02-01 22:31:19,ONLINE,DEBIT,TEXAS,0
TXN04596,CUST143,399.32,2024-02-27 11:24:04,ELECTRONICS,DEBIT,NEW_YORK,0
TXN04597,CUST014,289.37,2024-03-14 21:05:56,ATM,CREDIT,NEW_YORK,0
TXN04598,CUST033,231.83,2024-01-23 14:53:57,CLOTHING,DEBIT,CALIFORNIA,0
TXN04599,CUST166,177.6,2024-02-24 19:11:55,CLOTHING,DEBIT,UNKNOWN,0
TXN04600,CUST134,50.73,2024-01-26 21:25:10,PHARMACY,DEBIT,UTAH,0
TXN04601,CUST043,349.2,2024-03-19 13:46:22,HOTEL,DEBIT,TEXAS,0
TXN04602,CUST001,142.59,2024-02-06 17:16:11,ONLINE,CREDIT,NEW_YORK,0
TXN04603,CUST025,43.1,2024-01-27 18:40:59,ATM,DEBIT,UNKNOWN,0
TXN04604,CUST188,80.81,2024-01-09 16:11:58,HOTEL,DEBIT,ARIZONA,0
TXN04605,CUST035,301.9,2024-03-05 12:14:04,PHARMACY,DEBIT,COLORADO,1
TXN04606,CUST023,28.64,2024-01-07 08:59:08,PHARMACY,DEBIT,FLORIDA,0
TXN04607,CUST021,137.85,2024-02-27 10:35:57,CLOTHING,DEBIT,MONTANA,0
TXN04608,CUST021,33.12,2024-03-13 18:33:41,COFFEE_SHOP,CREDIT,NEW_YORK,0
TXN04609,CUST049,2295.95,2024-02-17 14:08:01,ONLINE,DEBIT,MONTANA,1
TXN04610,CUST007,294.66,2024-01-21 18:52:39,GROCERY,CREDIT,FLORIDA,0
TXN04611,CUST045,3100.89,2024-01-03 13:43:32,ELECTRONICS,DEBIT,TEXAS,1
TXN04612,CUST050,33.34,2024-01-14 13:03:49,RESTAURANT,CREDIT,COLORADO,0
TXN04613,CUST044,864.12,2024-03-16 14:26:33,ELECTRONICS,DEBIT,MICHIGAN,0
TXN04614,CUST080,140.66,2024-02-22 17:13:08,RESTAURANT,DEBIT,COLORADO,0
TXN04615,CUST023,262.4,2024-01-08 14:32:11,GROCERY,DEBIT,TEXAS,0
TXN04616,CUST044,76.6,2024-03-23 13:52:30,GROCERY,DEBIT,FLORIDA,0
TXN04617,CUST043,335.42,2024-02-21 14:02:57,GROCERY,CREDIT,ARIZONA,0
TXN04618,CUST023,180.0,2024-03-17 13:15:51,RESTAURANT,DEBIT,MONTANA,0
TXN04619,CUST012,396.6,2024-02-08 20:16:32,ATM,DEBIT,UTAH,0
TXN04620,CUST050,1833.44,2024-03-03 13:00:31,JEWELRY,DEBIT,NEVADA,1
TXN04621,CUST048,209.7,2024-01-23 13:30:05,ATM,DEBIT,UTAH,0
TXN04622,CUST039,32.54,2024-03-29 15:46:20,PHARMACY,DEBIT,UTAH,0
TXN04623,CUST049,322.12,2024-03-10 11:45:58,HOTEL,DEBIT,ARIZONA,0
TXN04624,CUST034,614.18,2024-01-02 09:28:37,ONLINE,DEBIT,ILLINOIS,0
TXN04625,CUST012,3697.71,2024-02-15 08:56:38,ONLINE,DEBIT,HAWAII,1
TXN04626,CUST177,132.71,2024-03-10 11:59:53,COFFEE_SHOP,DEBIT,OREGON,1
TXN04627,CUST023,960.59,2024-03-17 09:24:27,ELECTRONICS,DEBIT,ILLINOIS,0
TXN04628,CUST027,873.17,2024-01-04 11:19:24,ELECTRONICS,DEBIT,TEXAS,0
TXN04629,CUST004,11.55,2024-02-20 13:40:23,COFFEE_SHOP,DEBIT,HAWAII,0
TXN04630,CUST021,14.6,2024-01-25 08:42:10,COFFEE_SHOP,DEBIT,OREGON,0
TXN04631,CUST016,425.25,2024-03-19 15:58:15,ATM,DEBIT,HAWAII,0
TXN04632,CUST025,277.18,2024-03-17 13:37:33,GROCERY,DEBIT,MONTANA,0
TXN04633,CUST016,170.78,2024-03-18 18:13:23,RESTAURANT,CREDIT,WASHINGTON,0
TXN04634,CUST001,5.02,2024-03-20 10:57:54,COFFEE_SHOP,DEBIT,OREGON,0
TXN04635,CUST111,6917.97,2024-02-14 21:19:38,JEWELRY,DEBIT,HAWAII,1
TXN04636,CUST045,39.68,2024-01-15 09:25:17,PHARMACY,DEBIT,FLORIDA,0
TXN04637,CUST034,35.34,2024-02-17 17:44:58,GROCERY,DEBIT,CALIFORNIA,0
TXN04638,CUST045,30.37,2024-01-29 21:54:08,PHARMACY,DEBIT,COLORADO,0
TXN04639,CUST136,48.14,2024-01-09 21:42:22,COFFEE_SHOP,DEBIT,TEXAS,0
TXN04640,CUST038,7612.61,2024-01-25 19:05:52,JEWELRY,DEBIT,CALIFORNIA,1
TXN04641,CUST159,77.53,2024-03-17 11:15:33,RESTAURANT,CREDIT,ARIZONA,0
TXN04642,CUST044,27.91,2024-03-21 22:25:58,COFFEE_SHOP,DEBIT,WASHINGTON,0
TXN04643,CUST028,61.75,2024-02-09 19:32:22,ONLINE,DEBIT,UNKNOWN,0
TXN04644,CUST008,23.38,2024-02-08 10:18:36,PHARMACY,CREDIT,HAWAII,0
TXN04645,CUST008,37.87,2024-03-13 11:16:20,COFFEE_SHOP,DEBIT,CALIFORNIA,0
TXN04646,CUST049,601.62,2024-01-07 08:34:35,RESTAURANT,DEBIT,UNKNOWN,1
TXN04647,CUST010,1087.78,2024-03-10 18:57:44,ELECTRONICS,DEBIT,UNKNOWN,0
TXN04648,CUST022,583.95,2024-01-06 18:12:22,ONLINE,DEBIT,NEVADA,0
TXN04649,CUST020,796.11,2024-03-13 21:17:06,ONLINE,CREDIT,NEW_YORK,0
TXN04650,CUST005,20.66,2024-03-02 14:51:40,RESTAURANT,DEBIT,ARIZONA,0
TXN04651,CUST017,380.34,2024-02-17 13:26:25,HOTEL,DEBIT,NEVADA,0
TXN04652,CUST009,104.76,2024-02-28 14:02:54,ELECTRONICS,DEBIT,OREGON,0
TXN04653,CUST012,261.9,2024-02-02 19:15:17,GROCERY,DEBIT,HAWAII,0
TXN04654,CUST198,254.84,2024-02-06 15:23:27,CLOTHING,DEBIT,WASHINGTON,0
TXN04655,CUST038,103.12,2024-01-20 11:25:26,RESTAURANT,CREDIT,ARIZONA,0
TXN04656,CUST032,374.29,2024-02-20 17:54:48,CLOTHING,DEBIT,ILLINOIS,0
TXN04657,CUST039,218.98,2024-03-18 14:57:40,ONLINE,DEBIT,FLORIDA,0
TXN04658,CUST168,46.49,2024-02-16 08:47:12,COFFEE_SHOP,DEBIT,UTAH,0
TXN04659,CUST026,435.29,2024-01-11 11:12:18,ONLINE,DEBIT,CALIFORNIA,0
TXN04660,CUST046,16.64,2024-01-24 17:34:03,COFFEE_SHOP,DEBIT,NEW_YORK,0
TXN04661,CUST045,483.03,2024-03-18 10:08:34,ONLINE,DEBIT,OREGON,0
TXN04662,CUST031,47.12,2024-02-04 08:04:33,GROCERY,DEBIT,NEVADA,0
TXN04663,CUST038,471.68,2024-03-14 18:55:27,HOTEL,DEBIT,COLORADO,0
TXN04664,CUST002,154.8,2024-01-16 12:30:21,GROCERY,DEBIT,ILLINOIS,0
TXN04665,CUST024,179.25,2024-02-19 09:59:49,GROCERY,CREDIT,WASHINGTON,0
TXN04666,CUST027,138.44,2024-01-04 10:15:31,RESTAURANT,DEBIT,CALIFORNIA,0
TXN04667,CUST024,166.08,2024-02-17 11:19:21,HOTEL,DEBIT,ARIZONA,0
TXN04668,CUST041,921.99,2024-01-13 21:20:01,HOTEL,DEBIT,MICHIGAN,1
TXN04669,CUST040,312.1,2024-03-29 18:17:20,HOTEL,DEBIT,UTAH,1
TXN04670,CUST076,723.68,2024-01-30 09:59:19,ELECTRONICS,DEBIT,UTAH,0
TXN04671,CUST001,205.35,2024-02-06 18:19:55,CLOTHING,CREDIT,TEXAS,0
TXN04672,CUST001,7.62,2024-03-01 21:17:42,COFFEE_SHOP,DEBIT,UNKNOWN,0
TXN04673,CUST093,67.48,2024-01-05 08:33:25,RESTAURANT,DEBIT,OREGON,0
TXN04674,CUST008,74.54,2024-01-05 15:19:16,RESTAURANT,DEBIT,ARIZONA,0
TXN04675,CUST023,30.15,2024-03-15 16:20:30,COFFEE_SHOP,DEBIT,MICHIGAN,0
TXN04676,CUST023,135.44,2024-03-05 17:15:08,CLOTHING,CREDIT,MONTANA,0
TXN04677,CUST040,416.71,2024-03-04 14:14:20,ELECTRONICS,CREDIT,NEW_YORK,0
TXN04678,CUST197,294.6,2024-01-29 08:27:30,ELECTRONICS,DEBIT,NEW_YORK,0
TXN04679,CUST028,112.46,2024-01-18 16:41:29,GAS_STATION,DEBIT,NEVADA,0
TXN04680,CUST038,625.81,2024-02-09 10:07:01,ELECTRONICS,DEBIT,COLORADO,0
TXN04681,CUST023,92.86,2024-02-09 12:06:31,PHARMACY,DEBIT,NEW_YORK,0
TXN04682,CUST018,16.74,2024-03-13 08:32:34,PHARMACY,CREDIT,UNKNOWN,0
TXN04683,CUST041,577.93,2024-03-06 19:58:24,ONLINE,CREDIT,COLORADO,0
TXN04684,CUST046,41.62,2024-02-19 13:33:20,PHARMACY,DEBIT,COLORADO,0
TXN04685,CUST005,98.34,2024-02-06 14:37:55,GAS_STATION,DEBIT,MONTANA,0
TXN04686,CUST040,318.31,2024-01-28 20:43:27,ATM,DEBIT,TEXAS,0
TXN04687,CUST025,72.71,2024-01-05 20:02:36,CLOTHING,DEBIT,NEVADA,0
TXN04688,CUST020,146.79,2024-02-16 20:49:42,JEWELRY,DEBIT,NEVADA,0
TXN04689,CUST030,1049.71,2024-02-02 19:59:38,JEWELRY,CREDIT,WASHINGTON,0
TXN04690,CUST119,18.57,2024-03-11 20:35:20,COFFEE_SHOP,DEBIT,OREGON,0
TXN04691,CUST007,339.7,2024-02-09 12:25:27,CLOTHING,CREDIT,CALIFORNIA,0
TXN04692,CUST010,1553.56,2024-03-19 17:14:05,JEWELRY,DEBIT,ILLINOIS,0
TXN04693,CUST155,609.49,2024-03-03 09:44:55,HOTEL,DEBIT,TEXAS,1
TXN04694,CUST037,462.87,2024-01-23 22:03:13,JEWELRY,CREDIT,FLORIDA,0
TXN04695,CUST003,271.14,2024-03-28 09:03:36,GAS_STATION,DEBIT,CALIFORNIA,1
TXN04696,CUST022,196.29,2024-02-18 09:48:05,CLOTHING,DEBIT,COLORADO,0
TXN04697,CUST024,50.37,2024-01-22 13:43:01,CLOTHING,CREDIT,NEVADA,0
TXN04698,CUST048,345.0,2024-03-07 21:13:48,HOTEL,DEBIT,ILLINOIS,0
TXN04699,CUST028,15.5,2024-01-17 21:07:59,COFFEE_SHOP,CREDIT,OREGON,0
TXN04700,CUST010,123.55,2024-02-13 14:52:05,RESTAURANT,DEBIT,ILLINOIS,0
TXN04701,CUST016,157.34,2024-02-16 22:38:54,CLOTHING,DEBIT,MICHIGAN,0
TXN04702,CUST026,342.63,2024-03-11 13:00:21,HOTEL,DEBIT,NEW_YORK,0
TXN04703,CUST050,495.48,2024-02-24 19:10:03,HOTEL,DEBIT,ILLINOIS,0
TXN04704,CUST014,47.98,2024-02-22 18:09:39,COFFEE_SHOP,DEBIT,CALIFORNIA,0
TXN04705,CUST008,82.46,2024-03-05 11:46:22,GAS_STATION,DEBIT,HAWAII,0
TXN04706,CUST030,60.84,2024-01-17 11:37:52,PHARMACY,CREDIT,NEW_YORK,0
TXN04707,CUST013,264.59,2024-03-29 09:07:04,JEWELRY,DEBIT,TEXAS,0
TXN04708,CUST012,986.43,2024-02-13 13:32:49,ELECTRONICS,DEBIT,HAWAII,0
TXN04709,CUST014,16.4,2024-01-15 22:48:45,COFFEE_SHOP,DEBIT,UNKNOWN,0
TXN04710,CUST013,121.2,2024-02-03 19:03:16,JEWELRY,DEBIT,WASHINGTON,0
TXN04711,CUST041,265.53,2024-03-18 08:19:25,ATM,CREDIT,WASHINGTON,0
TXN04712,CUST103,432.17,2024-03-27 10:19:32,HOTEL,DEBIT,WASHINGTON,0
TXN04713,CUST026,47.04,2024-03-25 11:31:22,GROCERY,DEBIT,OREGON,0
TXN04714,CUST015,289.49,2024-01-21 17:37:54,GROCERY,CREDIT,NEVADA,0
TXN04715,CUST045,336.39,2024-02-14 21:04:06,HOTEL,DEBIT,HAWAII,0
TXN04716,CUST060,84.38,2024-03-25 21:20:13,HOTEL,DEBIT,MICHIGAN,0
TXN04717,CUST029,113.96,2024-01-24 20:07:00,GAS_STATION,DEBIT,UNKNOWN,0
TXN04718,CUST023,1660.09,2024-03-01 10:25:07,JEWELRY,DEBIT,UTAH,0
TXN04719,CUST106,477.46,2024-03-24 21:36:08,ATM,DEBIT,UNKNOWN,0
TXN04720,CUST020,134.26,2024-02-05 14:59:36,ONLINE,DEBIT,CALIFORNIA,0
TXN04721,CUST047,30.96,2024-03-29 12:51:11,PHARMACY,DEBIT,NEVADA,0
TXN04722,CUST033,206.27,2024-01-14 12:40:15,ATM,CREDIT,HAWAII,0
TXN04723,CUST046,376.47,2024-02-04 21:45:32,ELECTRONICS,DEBIT,MONTANA,0
TXN04724,CUST013,72.84,2024-01-07 20:06:18,GROCERY,CREDIT,COLORADO,0
TXN04725,CUST026,57.24,2024-03-12 15:26:29,PHARMACY,DEBIT,WASHINGTON,0
TXN04726,CUST048,41.53,2024-01-22 13:38:34,COFFEE_SHOP,DEBIT,NEW_YORK,0
TXN04727,CUST028,2747.6,2024-01-23 20:57:26,ONLINE,DEBIT,ARIZONA,1
TXN04728,CUST010,37.02,2024-02-19 20:16:45,GAS_STATION,DEBIT,NEVADA,0
TXN04729,CUST048,154.29,2024-01-31 21:53:27,CLOTHING,CREDIT,CALIFORNIA,0
TXN04730,CUST020,108.86,2024-02-26 15:49:35,HOTEL,DEBIT,TEXAS,0
TXN04731,CUST034,662.2,2024-01-14 14:39:22,HOTEL,DEBIT,UNKNOWN,1
TXN04732,CUST009,36.07,2024-02-10 15:57:06,COFFEE_SHOP,CREDIT,COLORADO,0
TXN04733,CUST027,904.78,2024-02-21 18:47:20,ELECTRONICS,DEBIT,ARIZONA,0
TXN04734,CUST024,448.06,2024-02-26 15:41:32,ELECTRONICS,DEBIT,FLORIDA,0
TXN04735,CUST007,188.94,2024-01-31 11:05:48,HOTEL,CREDIT,WASHINGTON,0
TXN04736,CUST069,127.97,2024-02-23 21:05:14,ELECTRONICS,DEBIT,UNKNOWN,0
TXN04737,CUST024,141.84,2024-03-10 10:43:07,GAS_STATION,CREDIT,MICHIGAN,0
TXN04738,CUST004,227.9,2024-01-23 15:33:10,GROCERY,DEBIT,MONTANA,0
TXN04739,CUST038,107.41,2024-01-27 22:28:50,ELECTRONICS,DEBIT,CALIFORNIA,0
TXN04740,CUST038,807.5,2024-03-12 08:17:12,CLOTHING,DEBIT,ARIZONA,1
TXN04741,CUST036,94.94,2024-01-16 12:18:25,PHARMACY,CREDIT,TEXAS,0
TXN04742,CUST003,107.09,2024-01-06 15:18:02,GAS_STATION,DEBIT,ARIZONA,0
TXN04743,CUST026,48.83,2024-03-24 09:57:28,CLOTHING,DEBIT,TEXAS,0
TXN04744,CUST014,1446.21,2024-02-12 13:47:13,JEWELRY,DEBIT,ARIZONA,0
TXN04745,CUST002,9.32,2024-03-26 13:45:55,COFFEE_SHOP,CREDIT,WASHINGTON,0
TXN04746,CUST006,7319.77,2024-03-06 10:27:24,JEWELRY,DEBIT,ARIZONA,1
TXN04747,CUST002,473.53,2024-03-02 13:40:43,ATM,DEBIT,UTAH,0
TXN04748,CUST016,38.14,2024-01-22 12:49:41,COFFEE_SHOP,DEBIT,TEXAS,0
TXN04749,CUST043,25.62,2024-02-07 11:01:28,GAS_STATION,DEBIT,TEXAS,0
TXN04750,CUST047,39.88,2024-02-18 13:06:35,GAS_STATION,CREDIT,FLORIDA,0
TXN04751,CUST040,26.51,2024-02-21 19:34:12,COFFEE_SHOP,DEBIT,HAWAII,0
TXN04752,CUST040,50.13,2024-03-11 21:58:26,GROCERY,DEBIT,FLORIDA,0
TXN04753,CUST001,9.94,2024-03-24 11:03:34,COFFEE_SHOP,CREDIT,UNKNOWN,0
TXN04754,CUST111,14.85,2024-01-12 18:44:47,PHARMACY,CREDIT,COLORADO,0
TXN04755,CUST024,173.55,2024-02-08 09:45:49,GROCERY,DEBIT,FLORIDA,0
TXN04756,CUST015,1005.61,2024-02-28 19:07:23,HOTEL,DEBIT,MONTANA,1
TXN04757,CUST104,167.89,2024-01-10 22:14:54,RESTAURANT,CREDIT,WASHINGTON,0
TXN04758,CUST184,102.54,2024-03-18 08:28:16,GAS_STATION,CREDIT,ARIZONA,0
TXN04759,CUST015,319.41,2024-02-24 19:58:28,GROCERY,DEBIT,NEVADA,0
TXN04760,CUST033,27.92,2024-02-11 22:33:04,GROCERY,CREDIT,UTAH,0
TXN04761,CUST010,462.03,2024-02-03 09:10:32,HOTEL,DEBIT,UNKNOWN,0
TXN04762,CUST012,97.27,2024-03-10 18:44:11,PHARMACY,DEBIT,NEVADA,0
TXN04763,CUST041,507.73,2024-03-23 21:09:56,RESTAURANT,DEBIT,TEXAS,1
TXN04764,CUST047,132.56,2024-03-16 22:40:32,HOTEL,CREDIT,COLORADO,0
TXN04765,CUST039,713.7,2024-03-13 13:42:36,ELECTRONICS,DEBIT,NEVADA,0
TXN04766,CUST023,234.93,2024-01-03 14:19:05,RESTAURANT,DEBIT,HAWAII,1
TXN04767,CUST037,1925.17,2024-02-22 15:00:06,JEWELRY,DEBIT,UTAH,0
